,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone
20354,1100.0,Apartment,Residential,3.0,3.0,7700000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20355,1950.0,Apartment,Residential,3.0,3.0,18501600.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20357,2220.0,Apartment,Residential,3.0,3.0,21001200.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20389,1850.0,Apartment,Residential,4.0,4.0,9250000.0,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi
20390,1300.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20391,6550.0,Apartment,Residential,5.0,5.0,120002550.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20392,2525.0,Apartment,Residential,3.0,3.0,22000325.0,Dhaka,Kakrail,0,0,0,0,0,0,0,Dhaka,Motijheel
20393,1450.0,Apartment,Residential,4.0,3.0,8801500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20394,2150.0,Apartment,Residential,3.0,3.0,45001650.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20395,2000.0,Apartment,Residential,3.0,3.0,24000000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20396,3150.0,Apartment,Residential,4.0,4.0,30003750.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20397,2000.0,Apartment,Residential,3.0,4.0,22000000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20398,2930.0,Apartment,Residential,4.0,3.0,52740000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20399,2250.0,Apartment,Residential,4.0,3.0,17500500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20423,1700.0,Apartment,Residential,5.0,5.0,7000600.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20425,1137.0,Apartment,Residential,3.0,3.0,8527500.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20426,2160.0,Apartment,Residential,3.0,3.0,8856000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20427,2000.0,Apartment,Residential,3.0,3.0,25000000.0,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali
20428,2130.0,Apartment,Residential,3.0,3.0,25001940.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20449,2335.0,Apartment,Residential,3.0,3.0,38527500.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20450,2150.0,Apartment,Residential,3.0,3.0,15000550.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20451,2220.0,Apartment,Residential,3.0,3.0,19980000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20452,2290.0,Apartment,Residential,3.0,3.0,22900000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20453,1800.0,Apartment,Residential,3.0,3.0,11498400.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20454,2165.0,Apartment,Residential,3.0,4.0,23815000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20455,2075.0,Apartment,Residential,3.0,3.0,18675000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20456,2315.0,Apartment,Residential,3.0,4.0,21992500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20457,2257.0,Apartment,Residential,5.0,4.0,21441500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20479,2000.0,Apartment,Residential,3.0,3.0,24000000.0,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali
20480,1120.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi
20481,1350.0,Apartment,Residential,3.0,4.0,8000100.0,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi
20482,1250.0,Apartment,Residential,3.0,3.0,9375000.0,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali
20483,1200.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Niketan,0,0,0,0,0,0,0,Dhaka,Mohakhali
20484,1635.0,Apartment,Residential,3.0,3.0,17501040.0,Dhaka,Kalabagan,0,0,0,0,0,0,0,Dhaka,Hatirpool
20485,2600.0,Apartment,Residential,4.0,4.0,32500000.0,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0,Dhaka,Mohakhali
20489,1750.0,Apartment,Residential,4.0,3.0,11999750.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20490,2510.0,Apartment,Residential,4.0,4.0,19076000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20492,1980.0,Apartment,Residential,4.0,3.0,16236000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20494,2508.0,Apartment,Residential,5.0,4.0,21318000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20495,2200.0,Apartment,Residential,3.0,3.0,14300000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20497,2075.0,Apartment,Residential,4.0,3.0,23032500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20498,2000.0,Apartment,Residential,3.0,3.0,17500000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20500,1960.0,Apartment,Residential,3.0,4.0,15503600.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20523,1684.0,Apartment,Residential,3.0,3.0,10999888.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20524,2162.0,Apartment,Residential,3.0,4.0,23782000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20526,1850.0,Apartment,Residential,3.0,3.0,16650000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20528,1900.0,Apartment,Residential,3.0,3.0,16150000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20529,2100.0,Apartment,Residential,2.0,3.0,15750000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20530,1850.0,Apartment,Residential,3.0,3.0,14800000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20531,1850.0,Apartment,Residential,3.0,3.0,16095000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20532,1675.0,Apartment,Residential,3.0,3.0,13400000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20533,1938.0,Apartment,Residential,3.0,3.0,13953600.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20534,1854.0,Apartment,Residential,3.0,3.0,14998860.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20535,1890.0,Apartment,Residential,3.0,4.0,16065000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20555,2200.0,Apartment,Residential,3.0,3.0,44000000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20557,1850.0,Apartment,Residential,4.0,3.0,16002500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20579,3953.0,Apartment,Residential,4.0,4.0,86966000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20580,2650.0,Apartment,Residential,3.0,4.0,35245000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20581,1547.0,Apartment,Residential,3.0,4.0,18564000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20582,650.0,Apartment,Residential,2.0,2.0,2199600.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20584,1800.0,Apartment,Residential,3.0,3.0,16200000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20585,3500.0,Apartment,Residential,5.0,4.0,64750000.0,Dhaka,DOHS Banani,0,0,0,0,0,0,0,Dhaka,Banani
20612,1310.0,Apartment,Residential,3.0,3.0,9170000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20613,5250.0,Apartment,Residential,5.0,4.0,131250000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20632,1290.0,Apartment,Residential,3.0,3.0,7095000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20636,1620.0,Apartment,Residential,3.0,3.0,7290000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20637,1800.0,Apartment,Residential,3.0,3.0,15001200.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20638,1800.0,Apartment,Residential,3.0,4.0,8798400.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20641,1150.0,Apartment,Residential,3.0,3.0,5750000.0,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon
20643,360.0,Apartment,Residential,1.0,1.0,1080000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20644,1510.0,Apartment,Residential,3.0,3.0,8758000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20671,1200.0,Apartment,Residential,3.0,3.0,3300000.0,Dhaka,Keraniganj,0,0,0,0,0,0,0,Dhaka,Keraniganj
20673,2700.0,Apartment,Residential,4.0,3.0,29700000.0,Dhaka,Ramna,0,0,0,0,0,0,0,Dhaka,Ramna
20674,1750.0,Apartment,Residential,3.0,3.0,20002500.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20675,4700.0,Apartment,Residential,4.0,4.0,56400000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20676,1160.0,Apartment,Residential,2.0,3.0,6380000.0,Dhaka,Rupnagar,0,0,0,0,0,0,0,Dhaka,Mirpur
20705,1500.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20706,2600.0,Apartment,Residential,4.0,3.0,46800000.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20708,2350.0,Apartment,Residential,4.0,3.0,40008750.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20709,2200.0,Apartment,Residential,4.0,4.0,19998000.0,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20711,1693.0,Apartment,Residential,4.0,3.0,11851000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
20717,1140.0,Apartment,Residential,3.0,3.0,4560000.0,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon
20722,1700.0,Apartment,Residential,3.0,3.0,22100000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
20737,2000.0,Apartment,Residential,3.0,3.0,350000.0,Dhaka,New Market,0,0,0,0,0,0,0,Dhaka,New Market
20738,1400.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Savar,0,0,0,0,0,0,0,Dhaka,Savar
20739,1867.0,Apartment,Residential,4.0,3.0,14002500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20740,1970.0,Apartment,Residential,4.0,4.0,15169000.0,Dhaka,Moghbazar,0,0,0,0,0,0,0,Dhaka,Ramna
20759,2600.0,Apartment,Residential,4.0,3.0,30160000.0,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0,Dhaka,Mohakhali
20760,2160.0,Apartment,Residential,3.0,4.0,24999840.0,Dhaka,Tejgaon,0,0,0,0,0,0,0,Dhaka,Tejgaon
20768,1200.0,Apartment,Residential,3.0,3.0,5700000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20769,1698.0,Apartment,Residential,3.0,3.0,9254100.0,Dhaka,Paltan,0,0,0,0,0,0,0,Dhaka,Motijheel
20770,858.0,Apartment,Residential,2.0,2.0,2205060.0,Dhaka,Kadamtali,0,0,0,0,0,0,0,Dhaka,Keraniganj
20771,1070.0,Apartment,Residential,2.0,3.0,3501040.0,Dhaka,Turag,0,0,0,0,0,0,0,Dhaka,Turag
20774,2393.0,Apartment,Residential,4.0,4.0,25126500.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20779,1050.0,Apartment,Residential,2.0,2.0,5250000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20792,1950.0,Apartment,Residential,4.0,4.0,14001000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20795,1900.0,Apartment,Residential,4.0,3.0,12160000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20817,1350.0,Apartment,Residential,3.0,3.0,9045000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20819,1360.0,Apartment,Residential,3.0,3.0,8024000.0,Dhaka,Mohakhali,0,0,0,0,0,0,0,Dhaka,Mohakhali
20820,1550.0,Apartment,Residential,4.0,3.0,9920000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20821,1865.0,Apartment,Residential,4.0,3.0,12309000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20822,1950.0,Apartment,Residential,4.0,4.0,12675000.0,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur
20823,528.0,Apartment,Residential,2.0,2.0,1795200.0,Dhaka,Kamrangir Char,0,0,0,0,0,0,0,Dhaka,Old Dhaka
20824,800.0,Apartment,Residential,2.0,3.0,2400000.0,Dhaka,Kamrangir Char,0,0,0,0,0,0,0,Dhaka,Old Dhaka
20825,1150.0,Apartment,Residential,2.0,3.0,5175000.0,Dhaka,Airport,0,0,0,0,0,0,0,Dhaka,Kurmitola
20826,3060.0,Apartment,Residential,4.0,4.0,45900000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20827,3000.0,Apartment,Residential,4.0,3.0,51000000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20848,2600.0,Apartment,Residential,4.0,3.0,28600000.0,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0,Dhaka,Mohakhali
20849,1150.0,Apartment,Residential,3.0,2.0,8050000.0,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20850,150.0,Apartment,Residential,3.0,3.0,825000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20851,1250.0,Apartment,Residential,3.0,3.0,9000000.0,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20852,5365.0,Apartment,Residential,5.0,4.0,101935000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20853,3200.0,Apartment,Residential,3.0,3.0,45001600.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20854,1690.0,Apartment,Residential,3.0,3.0,10647000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
20856,2460.0,Apartment,Residential,5.0,3.0,32718000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20858,3650.0,Apartment,Residential,6.0,6.0,98550000.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20867,1850.0,Apartment,Residential,3.0,3.0,17001500.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20869,2100.0,Apartment,Residential,4.0,4.0,15750000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20885,1350.0,Apartment,Residential,3.0,3.0,7560000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20886,1700.0,Apartment,Residential,3.0,3.0,10999000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20887,1850.0,Apartment,Residential,4.0,3.0,25900000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20888,1100.0,Apartment,Residential,3.0,3.0,4730000.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20889,3350.0,Apartment,Residential,4.0,3.0,45225000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20890,1300.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20891,1100.0,Apartment,Residential,3.0,3.0,4730000.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20892,1440.0,Apartment,Residential,4.0,3.0,7632000.0,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur
20894,1300.0,Apartment,Residential,3.0,3.0,9880000.0,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20899,1059.0,Apartment,Residential,2.0,2.0,6751125.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20906,3400.0,Apartment,Residential,3.0,4.0,61200000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20922,1300.0,Apartment,Residential,3.0,3.0,15600000.0,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0,Dhaka,Mohakhali
20923,1638.0,Apartment,Residential,5.0,3.0,26208000.0,Dhaka,DOHS Banani,0,0,0,0,0,0,0,Dhaka,Banani
20924,2200.0,Apartment,Residential,3.0,3.0,16500000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20925,2200.0,Apartment,Residential,4.0,4.0,18999200.0,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20926,775.0,Apartment,Residential,2.0,2.0,4006750.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
20927,2200.0,Apartment,Residential,4.0,4.0,22000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20928,3500.0,Apartment,Residential,4.0,3.0,98000000.0,Dhaka,Gulshan 2,0,0,0,0,0,0,0,Dhaka,Gulshan
20929,13000.0,Apartment,Residential,3.0,2.0,50700000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20930,1650.0,Apartment,Residential,3.0,2.0,9900000.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20932,1570.0,Apartment,Residential,3.0,3.0,11775000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
20937,1250.0,Apartment,Residential,3.0,3.0,8125000.0,Dhaka,Aftabnagar,0,0,0,0,0,0,0,Dhaka,Khilgaon
20939,2180.0,Apartment,Residential,3.0,4.0,22815880.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20940,1290.0,Apartment,Residential,3.0,3.0,7095000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20942,3000.0,Apartment,Residential,4.0,4.0,39000000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20943,1915.0,Apartment,Residential,3.0,3.0,30065500.0,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan
20944,1350.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20945,1385.0,Apartment,Residential,3.0,3.0,8310000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
20946,1300.0,Apartment,Residential,3.0,3.0,5590000.0,Dhaka,Cantonment,0,0,0,0,0,0,0,Dhaka,Dhaka Cantonment
20947,1522.0,Apartment,Residential,3.0,3.0,7610000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
20948,4350.0,Apartment,Residential,1.0,6.0,36975000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20949,1800.0,Apartment,Residential,3.0,3.0,16200000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20950,1600.0,Apartment,Residential,3.0,3.0,17600000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20951,550.0,Apartment,Residential,1.0,2.0,2365000.0,Dhaka,Lalbag,0,0,0,0,0,0,0,Dhaka,Old Dhaka
20952,1440.0,Apartment,Residential,3.0,4.0,20160000.0,Dhaka,Gulshan 1,0,0,0,0,0,0,0,Dhaka,Gulshan
20954,1300.0,Apartment,Residential,3.0,3.0,6760000.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20955,1125.0,Apartment,Residential,3.0,3.0,5900625.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20956,1150.0,Apartment,Residential,2.0,3.0,8050000.0,Dhaka,Wari,0,0,0,0,0,0,0,Dhaka,Sutrapur
20957,2770.0,Apartment,Residential,3.0,3.0,36010000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20958,970.0,Apartment,Residential,3.0,3.0,5820000.0,Dhaka,Wari,0,0,0,0,0,0,0,Dhaka,Sutrapur
20959,1368.0,Apartment,Residential,3.0,3.0,8208000.0,Dhaka,Wari,0,0,0,0,0,0,0,Dhaka,Sutrapur
20960,2900.0,Apartment,Residential,3.0,4.0,40020000.0,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani
20962,1685.0,Apartment,Residential,3.0,3.0,11500125.0,Dhaka,Moghbazar,0,0,0,0,0,0,0,Dhaka,Ramna
20985,1250.0,Apartment,Residential,3.0,3.0,6300000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20987,1570.0,Apartment,Residential,2.0,3.0,10048000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
20988,4200.0,Apartment,Residential,4.0,4.0,39900000.0,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara
20989,1850.0,Apartment,Residential,3.0,3.0,12084200.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20990,1235.0,Apartment,Residential,2.0,3.0,5681000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20991,900.0,Apartment,Residential,3.0,3.0,4500000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20992,1120.0,Apartment,Residential,2.0,2.0,6720000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20993,1150.0,Apartment,Residential,2.0,3.0,5499300.0,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur
20994,1250.0,Apartment,Residential,4.0,3.0,7000000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
20996,1650.0,Apartment,Residential,3.0,3.0,10725000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
21000,1500.0,Apartment,Residential,4.0,4.0,5250000.0,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21001,950.0,Apartment,Residential,2.0,2.0,6175000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21002,1207.0,Apartment,Residential,3.0,3.0,5431500.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
21003,1250.0,Apartment,Residential,2.0,3.0,8500000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21004,1150.0,Apartment,Residential,3.0,3.0,5520000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21005,1400.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
21006,1238.0,Apartment,Residential,2.0,3.0,6190000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
21007,970.0,Apartment,Residential,2.0,3.0,4947000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21008,990.0,Apartment,Residential,2.0,2.0,4455000.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
21009,950.0,Apartment,Residential,2.0,2.0,4560000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21010,1587.0,Apartment,Residential,3.0,3.0,11585100.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21014,970.0,Apartment,Residential,4.0,3.0,5044000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21016,850.0,Apartment,Residential,2.0,2.0,4930000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21018,1755.0,Apartment,Residential,4.0,3.0,8248500.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21020,1850.0,Apartment,Residential,4.0,3.0,8698700.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21021,1100.0,Apartment,Residential,2.0,3.0,4510000.0,Dhaka,Daskhinkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21022,1650.0,Apartment,Residential,3.0,3.0,8085000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21023,930.0,Apartment,Residential,2.0,2.0,4092000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21024,1300.0,Apartment,Residential,3.0,3.0,5460000.0,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21025,1300.0,Apartment,Residential,3.0,3.0,7150000.0,Dhaka,Aftabnagar,0,0,0,0,0,0,0,Dhaka,Khilgaon
21026,1335.0,Apartment,Residential,3.0,3.0,9004575.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21027,860.0,Apartment,Residential,2.0,2.0,3612000.0,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21038,5000.0,Apartment,Residential,4.0,4.0,30000000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21039,1350.0,Apartment,Residential,3.0,3.0,6000750.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
21040,1575.0,Apartment,Residential,3.0,3.0,10710000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
