,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,bedroom_not_applicable,log_area,total_rooms,bath_bed_ratio,area_per_bedroom,total_amenities
7528,1010.0,Apartment,Residential,3.0,2.0,5000000.0,Dhaka,Mohammadpur,0,2,2,0,3,0,4,Dhaka,Mohammadpur,0,6.918695219020472,5.0,1.5,505.0,11
7529,1273.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur,0,7.149916836132109,6.0,1.0,424.3333333333333,10
7530,1460.0,Apartment,Residential,4.0,3.0,11000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur,0,7.2868764117507,7.0,1.3333333333333333,486.6666666666667,11
7531,838.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur,0,6.732210706467206,4.0,1.0,419.0,10
7532,2100.0,Apartment,Residential,4.0,4.0,16500000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,0,7.650168700845001,8.0,1.0,525.0,14
7533,900.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Dakshin Khan,0,0,2,0,0,0,4,Dhaka,Dakshin Khan,0,6.803505257608338,4.0,1.0,450.0,6
7534,1440.0,Apartment,Residential,3.0,3.0,9500000.0,Dhaka,Mohammadpur,0,2,2,2,5,0,5,Dhaka,Mohammadpur,0,7.273092595999522,6.0,1.0,480.0,16
7535,1460.0,Apartment,Residential,4.0,3.0,11000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur,0,7.2868764117507,7.0,1.3333333333333333,486.6666666666667,11
7536,1136.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,2,3,0,3,0,3,Dhaka,Mirpur,0,7.036148493750536,3.0,0.0,378.6666666666667,11
7537,1356.0,Apartment,Residential,0.0,3.0,7800000.0,Dhaka,Agargaon,0,0,1,0,4,0,4,Dhaka,Sher-E-Bangla Nagar,0,7.213031659834869,3.0,0.0,452.0,9
7538,2100.0,Apartment,Residential,4.0,3.0,18000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,0,7.650168700845001,7.0,1.3333333333333333,700.0,14
7539,2300.0,Duplex,Residential,5.0,4.0,36800000.0,Dhaka,Uttara,0,1,2,0,3,0,2,Dhaka,Uttara,0,7.741099090035366,9.0,1.25,575.0,8
7540,1112.0,Apartment,Residential,2.0,3.0,5782000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,7.014814351275545,5.0,0.6666666666666666,370.6666666666667,8
7541,1560.0,Apartment,Residential,4.0,4.0,6500000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,7.353081920515432,8.0,1.0,390.0,7
7542,1850.0,Apartment,Residential,4.0,3.0,17000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.523481312573497,7.0,1.3333333333333333,616.6666666666666,7
7543,1200.0,Apartment,Residential,0.0,3.0,7500000.0,Chattogram,Bayazid,0,2,0,1,1,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,7
7544,1703.0,Apartment,Residential,0.0,3.0,8856000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,7.440733707389261,3.0,0.0,567.6666666666666,8
7545,1300.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Uttara,0,0,2,0,2,0,4,Dhaka,Uttara,0,7.170888478512505,6.0,1.0,433.3333333333333,8
7546,1050.0,Apartment,Residential,2.0,2.0,5500000.0,Dhaka,Mohammadpur,0,0,2,0,1,0,4,Dhaka,Mohammadpur,0,6.957497370876951,4.0,1.0,525.0,7
7547,2600.0,Apartment,Residential,0.0,4.0,13500000.0,Chattogram,Khulshi,0,2,2,0,0,0,5,Chattogram,Chattogram City,0,7.8636512654486515,4.0,0.0,650.0,9
7548,1500.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Uttara,0,1,2,0,3,0,3,Dhaka,Uttara,0,7.313886831633462,6.0,1.0,500.0,9
7549,1175.0,Apartment,Residential,0.0,3.0,4300000.0,Chattogram,Bayazid,0,1,0,1,1,0,3,Chattogram,Chattogram City,0,7.069874128458572,3.0,0.0,391.6666666666667,6
7550,1000.0,Apartment,Residential,2.0,2.0,3700000.0,Chattogram,Bayazid,0,1,0,1,1,0,5,Chattogram,Chattogram City,0,6.90875477931522,4.0,1.0,500.0,8
7551,1584.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur,0,7.368339686311381,7.0,1.3333333333333333,528.0,11
7552,1175.0,Apartment,Residential,0.0,3.0,8200000.0,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur,0,7.069874128458572,3.0,0.0,391.6666666666667,10
7553,1578.0,Apartment,Residential,4.0,3.0,12000000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur,0,7.364547014255642,7.0,1.3333333333333333,526.0,11
7554,1380.0,Apartment,Residential,3.0,3.0,6200000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,7.2305631534092925,6.0,1.0,460.0,7
7555,1335.0,Apartment,Residential,3.0,3.0,8800000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.197435354096591,6.0,1.0,445.0,8
7556,1200.0,Apartment,Residential,0.0,3.0,6500000.0,Chattogram,Bayazid,0,1,1,1,1,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,7
7557,1590.0,Apartment,Residential,3.0,3.0,7700000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City,0,7.372118028337787,6.0,1.0,530.0,12
7558,600.0,Apartment,Residential,0.0,2.0,3000000.0,Chattogram,9 No. North Pahartali Ward,0,0,1,0,0,0,4,Chattogram,Chattogram City,0,6.398594934535208,2.0,0.0,300.0,5
7559,1250.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Rampura,0,1,0,0,4,0,4,Dhaka,Khilgaon,0,7.1316985104669115,6.0,1.0,416.6666666666667,9
7560,682.0,Apartment,Residential,0.0,2.0,3600000.0,Dhaka,Badda,0,0,2,0,1,0,3,Dhaka,Badda,0,6.52649485957079,2.0,0.0,341.0,6
7561,682.0,Apartment,Residential,0.0,2.0,3600000.0,Dhaka,Badda,0,0,1,0,1,0,3,Dhaka,Badda,0,6.52649485957079,2.0,0.0,341.0,5
7562,2100.0,Apartment,Residential,0.0,3.0,23100000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,0,7.650168700845001,3.0,0.0,700.0,14
7563,1500.0,Apartment,Residential,4.0,3.0,9000000.0,Dhaka,Uttara,0,1,2,0,5,0,3,Dhaka,Uttara,0,7.313886831633462,7.0,1.3333333333333333,500.0,11
7564,1190.0,Apartment,Residential,4.0,3.0,5200000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.0825485693553,7.0,1.3333333333333333,396.6666666666667,12
7565,630.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.447305862541213,4.0,1.0,315.0,6
7566,630.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.447305862541213,4.0,1.0,315.0,6
7567,930.0,Apartment,Residential,0.0,3.0,3400000.0,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,0,6.836259277277067,3.0,0.0,310.0,10
7568,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur,0,7.280008252884188,6.0,1.0,483.3333333333333,9
7569,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur,0,7.280008252884188,6.0,1.0,483.3333333333333,9
7570,1075.0,Apartment,Residential,3.0,3.0,5052000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,6.98100574072173,6.0,1.0,358.3333333333333,7
7571,1450.0,Apartment,Residential,3.0,3.0,8700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur,0,7.280008252884188,6.0,1.0,483.3333333333333,9
7572,1600.0,Apartment,Residential,3.0,4.0,8500000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.3783837129967145,7.0,0.75,400.0,12
7573,1635.0,Apartment,Residential,3.0,3.0,12500000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City,0,7.400009517162692,6.0,1.0,545.0,12
7574,956.0,Apartment,Residential,2.0,2.0,5800000.0,Dhaka,Mohammadpur,0,1,2,0,1,0,4,Dhaka,Mohammadpur,0,6.863803391452954,4.0,1.0,478.0,8
7575,1230.0,Apartment,Residential,3.0,3.0,6000000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,7.115582126184454,6.0,1.0,410.0,7
7576,1000.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Bayazid,0,2,1,2,1,0,3,Chattogram,Chattogram City,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,9
7577,1000.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Bayazid,0,2,1,2,1,0,3,Chattogram,Chattogram City,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,9
7578,905.0,Apartment,Residential,2.0,2.0,3801000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.80903930604298,4.0,1.0,452.5,8
7579,780.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.660575149839686,4.0,1.0,390.0,6
7580,1110.0,Apartment,Residential,3.0,3.0,5500000.0,Dhaka,Mirpur,0,0,2,0,1,0,4,Dhaka,Mirpur,0,7.01301578963963,6.0,1.0,370.0,7
7581,1820.0,Apartment,Residential,3.0,3.0,16000000.0,Dhaka,Uttara,0,0,2,0,2,0,4,Dhaka,Uttara,0,7.507141079727608,6.0,1.0,606.6666666666666,8
7582,650.0,Apartment,Residential,2.0,2.0,2575000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,8
7583,650.0,Apartment,Residential,0.0,2.0,2000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,6.478509642208569,2.0,0.0,325.0,6
7584,740.0,Apartment,Residential,2.0,2.0,2800000.0,Dhaka,Nadda,0,1,2,0,3,0,4,Dhaka,Badda,0,6.608000625296087,4.0,1.0,370.0,10
7585,1370.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Malibagh,0,1,1,0,4,0,3,Dhaka,Ramna,0,7.223295679562314,6.0,1.0,456.6666666666667,9
7586,850.0,Apartment,Residential,2.0,2.0,3200000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,6
7587,3070.0,Apartment,Residential,5.0,4.0,26000000.0,Chattogram,Khulshi,0,2,3,0,2,0,5,Chattogram,Chattogram City,0,8.029758520440822,9.0,1.25,767.5,12
7588,1400.0,Apartment,Residential,3.0,3.0,7000000.0,Chattogram,Double Mooring,0,1,2,0,1,0,3,Chattogram,Chattogram City,0,7.244941546337007,6.0,1.0,466.6666666666667,7
7589,2150.0,Apartment,Residential,4.0,3.0,16000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.67368812926773,7.0,1.3333333333333333,716.6666666666666,7
7590,2363.0,Apartment,Residential,4.0,4.0,22000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.768110378525988,8.0,1.0,590.75,7
7591,1000.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Mirpur,0,1,3,0,3,0,4,Dhaka,Mirpur,0,6.90875477931522,4.0,1.0,500.0,11
7592,1200.0,Apartment,Residential,0.0,3.0,6600000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.0909098220799835,3.0,0.0,400.0,8
7593,1495.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Maghbazar,0,1,0,0,4,0,4,Dhaka,Ramna,0,7.310550158534422,6.0,1.0,498.3333333333333,9
7594,950.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Mirpur,0,1,3,0,3,0,4,Dhaka,Mirpur,0,6.85751406254539,4.0,1.0,475.0,11
7595,1140.0,Apartment,Residential,3.0,3.0,5244000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,7.039660349862076,6.0,1.0,380.0,8
7596,950.0,Apartment,Residential,0.0,3.0,5700000.0,Dhaka,Mirpur,0,0,1,0,3,0,3,Dhaka,Mirpur,0,6.85751406254539,3.0,0.0,316.6666666666667,7
7597,1395.0,Apartment,Residential,3.0,3.0,8091000.0,Dhaka,Mirpur,0,0,3,0,3,0,4,Dhaka,Mirpur,0,7.241366283322318,6.0,1.0,465.0,10
7598,950.0,Apartment,Residential,2.0,2.0,4800000.0,Dhaka,Rampura,0,1,0,0,3,0,4,Dhaka,Khilgaon,0,6.85751406254539,4.0,1.0,475.0,8
7599,630.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,6.447305862541213,4.0,1.0,315.0,8
7600,1000.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,0,6.90875477931522,4.0,1.0,500.0,10
7601,1200.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,7.0909098220799835,6.0,1.0,400.0,6
7602,1365.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,1,3,0,3,0,4,Dhaka,Mirpur,0,7.2196420401307355,6.0,1.0,455.0,11
7603,1850.0,Apartment,Residential,4.0,3.0,17000000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.523481312573497,7.0,1.3333333333333333,616.6666666666666,7
7604,1650.0,Apartment,Residential,4.0,3.0,13500000.0,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.409136443920128,7.0,1.3333333333333333,550.0,7
7605,1400.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,0,7.244941546337007,6.0,1.0,466.6666666666667,14
7606,1430.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Malibagh,0,1,2,0,4,0,4,Dhaka,Ramna,0,7.266128779556451,6.0,1.0,476.6666666666667,11
7607,855.0,Apartment,Residential,2.0,2.0,4702000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,6.752270376141742,4.0,1.0,427.5,10
7608,1100.0,Apartment,Residential,2.0,3.0,4200000.0,Dhaka,Mirpur,0,2,3,0,3,0,4,Dhaka,Mirpur,0,7.00397413672268,5.0,0.6666666666666666,366.6666666666667,12
7609,1276.0,Apartment,Residential,0.0,3.0,9000000.0,Chattogram,Jamal Khan,0,0,2,0,0,0,3,Chattogram,Chattogram City,0,7.152268856032539,3.0,0.0,425.3333333333333,5
7610,850.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,6.7464121285733745,4.0,1.0,425.0,8
7611,1130.0,Apartment,Residential,3.0,3.0,7200000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.030857476116121,6.0,1.0,376.6666666666667,10
7612,1131.0,Apartment,Residential,2.0,3.0,5600000.0,Dhaka,Mirpur,0,0,3,0,3,0,4,Dhaka,Mirpur,0,7.0317412587631285,5.0,0.6666666666666666,377.0,10
7613,1162.0,Apartment,Residential,2.0,2.0,6700000.0,Dhaka,Banasree,0,1,3,0,5,0,3,Dhaka,Khilgaon,0,7.0587581525186645,4.0,1.0,581.0,12
7614,900.0,Apartment,Residential,2.0,2.0,5400000.0,Dhaka,Rampura,0,0,0,0,0,0,0,Dhaka,Khilgaon,0,6.803505257608338,4.0,1.0,450.0,0
7615,900.0,Apartment,Residential,0.0,2.0,4300000.0,Dhaka,Mirpur,0,1,3,0,3,0,4,Dhaka,Mirpur,0,6.803505257608338,2.0,0.0,450.0,11
7616,650.0,Apartment,Residential,2.0,2.0,2300000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,6
7617,1378.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Shyamoli,0,2,2,0,4,0,3,Dhaka,Shyamoli,0,7.229113877793302,6.0,1.0,459.3333333333333,11
7618,1270.0,Apartment,Residential,3.0,3.0,8400000.0,Dhaka,Rampura,0,1,1,0,4,0,4,Dhaka,Khilgaon,0,7.147559271189454,6.0,1.0,423.3333333333333,10
7619,1250.0,Apartment,Residential,4.0,4.0,5000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,7.1316985104669115,8.0,1.0,312.5,6
7620,1200.0,Apartment,Residential,3.0,3.0,8000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.0909098220799835,6.0,1.0,400.0,8
7621,2000.0,Apartment,Residential,4.0,4.0,20500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.601402334583733,8.0,1.0,500.0,8
7622,1550.0,Apartment,Residential,3.0,4.0,7000000.0,Dhaka,Mirpur,0,1,1,0,2,0,3,Dhaka,Mirpur,0,7.346655163176539,7.0,0.75,387.5,7
7623,1350.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Kafrul,0,2,2,1,2,0,4,Dhaka,Mirpur,0,7.208600337960199,6.0,1.0,450.0,11
7624,1100.0,Apartment,Residential,2.0,2.0,5500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.00397413672268,4.0,1.0,550.0,8
7625,1250.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,2,2,2,3,0,3,Dhaka,Mirpur,0,7.1316985104669115,6.0,1.0,416.6666666666667,12
7626,1300.0,Apartment,Residential,3.0,3.0,6480000.0,Dhaka,Mirpur,0,1,2,2,3,0,3,Dhaka,Mirpur,0,7.170888478512505,6.0,1.0,433.3333333333333,11
7627,650.0,Apartment,Residential,2.0,2.0,2000000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,6
7628,650.0,Apartment,Residential,2.0,1.0,2400000.0,Dhaka,Mirpur,0,2,1,0,3,0,3,Dhaka,Mirpur,0,6.478509642208569,3.0,2.0,650.0,9
7629,1400.0,Apartment,Residential,3.0,3.0,8000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.244941546337007,6.0,1.0,466.6666666666667,8
7630,1300.0,Apartment,Residential,4.0,4.0,4500000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,7.170888478512505,8.0,1.0,325.0,8
7631,1000.0,Apartment,Residential,2.0,3.0,4500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,8
7632,1000.0,Apartment,Residential,2.0,3.0,4700000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,8
7633,1200.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.0909098220799835,5.0,0.6666666666666666,400.0,8
7634,1100.0,Apartment,Residential,2.0,3.0,11000000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.00397413672268,5.0,0.6666666666666666,366.6666666666667,8
7635,1150.0,Apartment,Residential,2.0,3.0,6000000.0,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.048386408721883,5.0,0.6666666666666666,383.3333333333333,10
7636,1050.0,Apartment,Residential,2.0,3.0,7875000.0,Dhaka,Shyamoli,0,2,2,0,3,0,4,Dhaka,Shyamoli,0,6.957497370876951,5.0,0.6666666666666666,350.0,11
7637,650.0,Apartment,Residential,2.0,2.0,2000000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,8
7638,1385.0,Apartment,Residential,3.0,3.0,6925000.0,Chattogram,Bayazid,0,1,1,0,1,0,3,Chattogram,Chattogram City,0,7.234177179749849,6.0,1.0,461.6666666666667,6
7639,1300.0,Apartment,Residential,3.0,3.0,8059999.999999999,Dhaka,Ibrahimpur,0,2,2,0,2,0,4,Dhaka,Mirpur,0,7.170888478512505,6.0,1.0,433.3333333333333,10
7640,1034.0,Apartment,Residential,2.0,3.0,4636000.0,Dhaka,Mirpur,0,1,2,2,3,0,4,Dhaka,Mirpur,0,6.942156705699469,5.0,0.6666666666666666,344.6666666666667,12
7641,1350.0,Apartment,Residential,3.0,3.0,10500000.0,Dhaka,Cantonment,0,1,1,0,3,0,3,Dhaka,Dhaka Cantonment,0,7.208600337960199,6.0,1.0,450.0,8
7642,670.0,Apartment,Residential,2.0,2.0,2400000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.508769136971682,4.0,1.0,335.0,8
7643,800.0,Apartment,Residential,2.0,2.0,3700000.0,Dhaka,Mirpur,0,0,3,0,2,0,4,Dhaka,Mirpur,0,6.68586094706836,4.0,1.0,400.0,9
7644,650.0,Apartment,Residential,2.0,2.0,2000000.0,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,8
7645,1325.0,Apartment,Residential,3.0,3.0,7275000.0,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur,0,7.189922170745808,6.0,1.0,441.6666666666667,10
7646,909.0,Apartment,Residential,2.0,2.0,4500000.0,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur,0,6.813444599510896,4.0,1.0,454.5,10
7647,850.0,Apartment,Residential,2.0,2.0,6000000.0,Dhaka,Kalabagan,0,1,1,0,3,0,4,Dhaka,Hatirpool,0,6.7464121285733745,4.0,1.0,425.0,9
7648,1485.0,Apartment,Residential,3.0,3.0,8316000.0,Dhaka,Mirpur,0,2,3,0,2,0,4,Dhaka,Mirpur,0,7.303843225277705,6.0,1.0,495.0,11
7649,650.0,Apartment,Residential,2.0,2.0,4600000.0,Dhaka,Mirpur,0,0,1,0,2,0,3,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,6
7650,800.0,Apartment,Residential,2.0,2.0,4445000.0,Dhaka,Ibrahimpur,0,0,2,0,0,0,4,Dhaka,Mirpur,0,6.68586094706836,4.0,1.0,400.0,6
7651,1075.0,Apartment,Residential,2.0,3.0,4730000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.98100574072173,5.0,0.6666666666666666,358.3333333333333,8
7652,1400.0,Apartment,Residential,3.0,3.0,8000000.0,Chattogram,Lal Khan Bazaar,0,2,2,0,0,0,5,Chattogram,Chattogram City,0,7.244941546337007,6.0,1.0,466.6666666666667,9
7653,1200.0,Apartment,Residential,2.0,3.0,5000000.0,Chattogram,Double Mooring,0,1,2,0,2,0,2,Chattogram,Chattogram City,0,7.0909098220799835,5.0,0.6666666666666666,400.0,7
7654,2150.0,Apartment,Residential,4.0,3.0,21000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.67368812926773,7.0,1.3333333333333333,716.6666666666666,7
7655,2200.0,Apartment,Residential,4.0,4.0,20600000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.696667081526462,8.0,1.0,550.0,7
7656,1200.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Double Mooring,0,1,2,0,2,0,2,Chattogram,Chattogram City,0,7.0909098220799835,5.0,0.6666666666666666,400.0,7
7657,1450.0,Apartment,Residential,3.0,3.0,7000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.280008252884188,6.0,1.0,483.3333333333333,7
7658,650.0,Apartment,Residential,2.0,2.0,2200000.0,Dhaka,Mirpur,0,0,1,0,2,0,2,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,5
7659,900.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,6.803505257608338,4.0,1.0,450.0,7
7660,1400.0,Apartment,Residential,4.0,4.0,7000000.0,Dhaka,Mirpur,0,1,1,0,2,0,2,Dhaka,Mirpur,0,7.244941546337007,8.0,1.0,350.0,6
7661,1450.0,Apartment,Residential,3.0,3.0,8000000.0,Chattogram,Bayazid,0,1,1,0,1,0,2,Chattogram,Chattogram City,0,7.280008252884188,6.0,1.0,483.3333333333333,5
7662,1000.0,Apartment,Residential,2.0,3.0,4800000.0,Chattogram,Bayazid,0,1,1,1,1,0,2,Chattogram,Chattogram City,0,6.90875477931522,5.0,0.6666666666666666,333.3333333333333,6
7663,1250.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mirpur,0,1,2,2,2,0,2,Dhaka,Mirpur,0,7.1316985104669115,6.0,1.0,416.6666666666667,9
7664,1100.0,Apartment,Residential,2.0,3.0,9000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.00397413672268,5.0,0.6666666666666666,366.6666666666667,7
7665,1400.0,Apartment,Residential,3.0,3.0,8500000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,7.244941546337007,6.0,1.0,466.6666666666667,8
7666,2200.0,Apartment,Residential,4.0,3.0,23000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.696667081526462,7.0,1.3333333333333333,733.3333333333334,7
7667,1000.0,Apartment,Residential,2.0,2.0,3200000.0,Chattogram,Double Mooring,0,1,2,0,1,0,2,Chattogram,Chattogram City,0,6.90875477931522,4.0,1.0,500.0,6
7668,1260.0,Apartment,Residential,3.0,3.0,4158000.0,Dhaka,Dakshin Khan,0,2,3,0,2,0,4,Dhaka,Dakshin Khan,0,7.13966033596492,6.0,1.0,420.0,11
7669,680.0,Apartment,Residential,2.0,2.0,3400000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,6.523562306149512,4.0,1.0,340.0,7
7670,2200.0,Apartment,Residential,4.0,4.0,18000000.0,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,0,7.696667081526462,8.0,1.0,550.0,7
